# Id,Predicted
1872, 0.41
1873, 0.40
1874, 0.49
1875, 0.66
1876, 0.98
1877, 0.35
1878, 0.51
1879, 0.54
1880, 0.87
1881, 0.95
1882, 0.51
1883, 0.20
1884, 0.59
1885, 0.18
1886, 0.30
1887, 0.13
1888, 0.56
1889, 0.62
1890, 0.25
1891, 0.70
1892, 0.97
1893, 0.54
1894, 0.08
1895, 0.48
1896, 0.32
1897, 0.34
1898, 0.33
1899, 0.92
1900, 0.41
1901, 0.32
1902, 0.91
1903, 0.73
1904, 0.51
1905, 0.76
1906, 0.36
1907, 0.99
1908, 0.63
1909, 0.56
1910, 0.34
1911, 0.50
1912, 0.82
1913, 0.59
1914, 0.53
1915, 0.35
1916, 0.53
1917, 0.57
1918, 0.28
1919, 0.99
1920, 0.45
1921, 0.96
1922, 0.51
1923, 0.19
1924, 1.00
1925, 0.27
1926, 0.49
1927, 0.49
1928, 0.40
1929, 0.44
1930, 0.08
1931, 0.51
1932, 0.60
1933, 0.69
1934, 0.66
1935, 0.63
1936, 0.27
1937, 0.28
1938, 0.73
1939, 0.40
1940, 0.50
1941, 0.36
1942, 0.61
1943, 0.55
1944, 0.80
1945, 0.48
1946, 0.69
1947, 0.44
1948, 0.30
1949, 0.83
1950, 0.32
1951, 0.69
1952, 0.62
1953, 0.94
1954, 0.26
1955, 0.52
1956, 0.66
1957, 0.53
1958, 0.44
1959, 0.40
1960, 0.34
1961, 0.93
1962, 0.57
1963, 0.47
1964, 0.63
1965, 0.53
1966, 0.37
1967, 0.50
1968, 0.39
1969, 0.23
1970, 0.96
1971, 0.68
1972, 0.99
1973, 0.42
1974, 0.46
1975, 0.63
1976, 0.65
1977, 0.61
1978, 0.48
1979, 0.67
1980, 0.37
1981, 0.58
1982, 0.52
1983, 0.33
1984, 0.53
1985, 0.53
1986, 0.99
1987, 0.52
1988, 0.58
1989, 0.62
1990, 0.59
1991, 0.65
1992, 0.53
1993, 0.57
1994, 0.73
1995, 0.45
1996, 0.61
1997, 0.59
1998, 0.70
1999, 0.58
2000, 0.63
2001, 0.04
2002, 0.41
2003, 0.45
2004, 0.97
2005, 0.99
2006, 0.63
2007, 0.83
2008, 0.44
2009, 0.66
2010, 0.99
2011, 0.45
2012, 0.51
2013, 0.43
2014, 0.47
2015, 0.62
2016, 0.40
2017, 0.27
2018, 0.32
2019, 0.38
2020, 0.40
2021, 0.62
2022, 0.27
2023, 0.14
2024, 0.31
2025, 0.41
2026, 0.61
2027, 0.99
2028, 0.47
2029, 0.81
2030, 0.04
2031, 0.62
2032, 0.45
2033, 0.39
2034, 0.53
2035, 0.44
2036, 0.50
2037, 0.21
2038, 0.56
2039, 0.68
2040, 0.10
2041, 0.35
2042, 0.56
2043, 0.39
2044, 0.20
2045, 0.32
2046, 0.75
2047, 0.32
2048, 0.53
2049, 0.58
2050, 0.32
2051, 0.45
2052, 0.53
2053, 0.53
2054, 0.33
2055, 0.38
2056, 0.45
2057, 0.40
2058, 0.30
2059, 0.45
2060, 0.52
2061, 0.42
2062, 0.34
2063, 0.52
2064, 0.52
2065, 0.93
2066, 0.31
2067, 0.35
2068, 0.27
2069, 0.30
2070, 0.36
2071, 0.42
2072, 0.10
2073, 0.38
2074, 0.19
2075, 0.53
2076, 0.33
2077, 0.43
2078, 0.59
2079, 0.29
2080, 0.45
2081, 0.97
2082, 0.62
2083, 0.60
2084, 0.67
2085, 0.60
2086, 0.56
2087, 1.00
2088, 0.64
2089, 0.50
2090, 0.55
2091, 0.47
2092, 0.58
2093, 0.43
2094, 0.28
2095, 0.44
2096, 0.36
2097, 0.37
2098, 0.33
2099, 0.66
2100, 0.41
2101, 0.45
2102, 0.52
2103, 0.60
2104, 0.21
2105, 0.97
2106, 0.91
2107, 0.96
2108, 0.22
2109, 0.33
2110, 0.47
2111, 0.67
2112, 0.23
2113, 0.22
2114, 0.02
2115, 0.99
2116, 0.16
2117, 0.60
2118, 0.21
2119, 0.33
2120, 0.79
2121, 0.21
2122, 0.52
2123, 0.46
2124, 0.94
2125, 0.48
2126, 0.59
2127, 0.60
2128, 0.45
2129, 0.61
2130, 0.67
2131, 0.20
2132, 0.46
2133, 0.90
2134, 1.00
2135, 0.59
2136, 0.20
2137, 0.97
2138, 0.61
2139, 0.29
2140, 0.14
2141, 0.98
2142, 0.26
2143, 0.94
2144, 0.52
2145, 0.54
2146, 0.76
2147, 0.42
2148, 0.42
2149, 0.41
2150, 0.31
2151, 0.62
2152, 0.45
2153, 0.41
2154, 0.66
2155, 0.59
2156, 0.60
2157, 0.55
2158, 0.53
2159, 0.43
2160, 0.45
2161, 0.54
2162, 0.48
2163, 0.12
2164, 0.35
2165, 0.40
2166, 0.86
2167, 0.61
2168, 0.98
2169, 0.61
2170, 0.39
2171, 0.51
2172, 0.30
2173, 0.57
2174, 0.32
2175, 0.50
2176, 0.42
2177, 0.57
2178, 0.47
2179, 0.58
2180, 0.50
2181, 0.54
2182, 0.90
2183, 0.69
2184, 0.11
2185, 0.56
2186, 0.45
2187, 0.31
2188, 0.51
2189, 0.41
2190, 0.34
2191, 0.14
2192, 0.34
2193, 0.94
2194, 0.46
2195, 0.71
2196, 0.90
2197, 0.17
2198, 0.59
2199, 0.39
2200, 0.54
2201, 0.58
2202, 0.95
2203, 0.88
2204, 0.68
2205, 0.46
2206, 0.31
2207, 0.46
2208, 0.32
2209, 0.41
2210, 0.98
2211, 0.21
2212, 0.69
2213, 0.64
2214, 0.31
2215, 0.70
2216, 0.24
2217, 1.00
2218, 0.62
2219, 0.39
2220, 0.60
2221, 0.45
2222, 0.58
2223, 0.49
2224, 0.55
2225, 0.72
2226, 0.35
2227, 0.56
2228, 0.36
2229, 0.56
2230, 0.51
2231, 0.57
2232, 0.98
2233, 0.65
2234, 0.62
2235, 0.50
2236, 0.36
2237, 0.45
2238, 0.33
2239, 0.26
2240, 0.48
2241, 0.48
2242, 0.49
2243, 0.98
2244, 0.06
2245, 0.72
2246, 0.62
2247, 0.21
2248, 0.41
2249, 0.36
2250, 0.78
2251, 0.55
2252, 0.38
2253, 0.38
2254, 0.09
2255, 0.94
2256, 0.12
2257, 0.28
2258, 0.27
2259, 0.45
2260, 0.96
2261, 0.96
2262, 0.62
2263, 0.31
2264, 0.22
2265, 0.24
2266, 0.57
2267, 0.33
2268, 0.98
2269, 0.50
2270, 0.25
2271, 0.34
2272, 0.40
2273, 0.38
2274, 0.30
2275, 0.92
2276, 0.23
2277, 0.51
2278, 0.42
2279, 0.17
2280, 0.63
2281, 0.60
2282, 0.28
2283, 0.46
2284, 0.55
2285, 0.59
2286, 0.65
2287, 0.40
2288, 0.60
2289, 0.77
2290, 0.82
2291, 0.39
2292, 0.99
2293, 0.98
2294, 0.55
2295, 0.64
2296, 0.39
2297, 0.44
2298, 0.53
2299, 0.33
2300, 0.90
2301, 0.54
2302, 0.24
2303, 0.54
2304, 0.37
2305, 0.47
2306, 0.15
2307, 0.62
2308, 0.53
2309, 0.50
2310, 0.53
2311, 0.58
2312, 0.52
2313, 0.39
2314, 0.50
2315, 0.47
2316, 0.35
2317, 0.81
2318, 0.51
2319, 0.54
2320, 0.67
2321, 0.72
2322, 0.23
2323, 0.37
2324, 0.44
2325, 0.49
2326, 0.22
2327, 0.48
2328, 0.33
2329, 0.11
2330, 0.50
2331, 0.38
2332, 0.40
2333, 0.97
2334, 0.24
2335, 0.19
2336, 1.00
2337, 0.29
2338, 0.54
2339, 0.46
2340, 0.31
2341, 0.63
2342, 0.46
2343, 0.97
2344, 0.37
2345, 0.45
2346, 0.66
2347, 0.49
2348, 0.36
2349, 0.59
2350, 0.46
2351, 0.95
2352, 0.38
2353, 0.26
2354, 0.65
2355, 0.63
2356, 0.42
2357, 0.98
2358, 0.42
2359, 0.44
2360, 0.43
2361, 0.90
2362, 0.54
2363, 0.94
2364, 0.75
2365, 0.56
2366, 0.41
2367, 0.20
2368, 0.42
2369, 0.34
2370, 0.60
2371, 0.66
2372, 0.51
2373, 0.32
2374, 0.34
2375, 0.72
2376, 0.41
2377, 0.60
2378, 0.47
2379, 0.62
2380, 0.44
2381, 0.07
2382, 0.64
2383, 0.44
2384, 0.68
2385, 0.89
2386, 0.42
2387, 0.98
2388, 0.33
2389, 0.94
2390, 0.42
2391, 0.56
2392, 0.96
2393, 0.66
2394, 0.11
2395, 0.57
2396, 0.49
2397, 0.51
2398, 0.99
2399, 0.45
2400, 0.44
2401, 0.43
2402, 0.36
2403, 0.36
2404, 0.29
2405, 0.58
2406, 0.54
2407, 0.17
2408, 0.96
2409, 0.37
2410, 0.68
2411, 0.40
2412, 0.90
2413, 0.52
2414, 0.62
2415, 0.16
2416, 0.38
2417, 0.48
2418, 0.67
2419, 0.99
2420, 0.34
2421, 0.99
2422, 0.53
2423, 0.43
2424, 0.66
2425, 0.51
2426, 0.37
2427, 0.51
2428, 0.21
2429, 0.32
2430, 0.36
2431, 0.59
2432, 0.85
2433, 0.96
2434, 0.61
2435, 0.45
2436, 0.17
2437, 0.46
2438, 0.45
2439, 0.47
2440, 0.09
2441, 0.16
2442, 0.65
2443, 0.44
2444, 0.34
2445, 0.36
2446, 0.32
2447, 0.38
2448, 0.60
2449, 0.86
2450, 0.33
2451, 0.23
2452, 0.23
2453, 0.35
2454, 0.43
2455, 0.57
2456, 0.77
2457, 0.29
2458, 0.39
2459, 0.44
2460, 0.93
2461, 0.91
2462, 0.35
2463, 0.97
2464, 0.20
2465, 0.30
2466, 0.32
2467, 0.76
2468, 0.41
2469, 0.16
2470, 0.44
2471, 0.56
2472, 0.23
2473, 0.65
2474, 0.31
2475, 0.56
2476, 0.64
2477, 0.68
2478, 0.41
2479, 0.99
2480, 0.69
2481, 0.52
2482, 0.97
2483, 0.43
2484, 0.66
2485, 0.64
2486, 0.63
2487, 0.67
2488, 0.67
2489, 0.57
2490, 0.42
2491, 0.56
2492, 0.44
2493, 0.48
2494, 0.48
2495, 0.31
2496, 0.32
2497, 0.22
2498, 0.97
2499, 0.48
2500, 0.61
2501, 0.39
2502, 0.28
2503, 0.31
2504, 0.58
2505, 0.66
2506, 0.41
2507, 0.53
2508, 0.44
2509, 0.27
2510, 0.61
2511, 0.85
2512, 0.37
2513, 0.98
2514, 0.96
2515, 0.57
2516, 0.99
2517, 0.38
2518, 0.62
2519, 0.11
2520, 0.56
2521, 0.36
2522, 0.21
2523, 0.58
2524, 0.29
2525, 0.57
2526, 0.10
2527, 0.35
2528, 0.43
2529, 0.44
2530, 0.71
2531, 0.60
2532, 0.66
2533, 0.49
2534, 0.43
2535, 0.09
2536, 0.43
2537, 0.61
2538, 0.65
2539, 0.44
2540, 0.49
2541, 0.99
2542, 0.41
2543, 0.50
2544, 0.66
2545, 0.42
2546, 0.12
2547, 0.52
2548, 0.49
2549, 0.42
2550, 0.97
2551, 0.54
2552, 0.64
2553, 0.99
2554, 0.27
2555, 0.49
2556, 0.37
2557, 0.42
2558, 0.54
2559, 0.39
2560, 0.38
2561, 0.01
2562, 0.96
2563, 0.93
2564, 0.31
2565, 0.55
2566, 0.45
2567, 0.46
2568, 0.76
2569, 0.91
2570, 0.51
2571, 0.25
2572, 0.68
2573, 0.95
2574, 0.34
2575, 0.71
2576, 0.28
2577, 0.18
2578, 0.71
2579, 0.57
2580, 0.46
2581, 0.46
2582, 0.59
2583, 0.52
2584, 0.35
2585, 0.40
2586, 0.56
2587, 0.41
2588, 0.41
2589, 0.51
2590, 0.35
2591, 0.55
2592, 0.40
2593, 0.62
2594, 0.42
2595, 0.56
2596, 0.24
2597, 0.61
2598, 0.56
2599, 0.28
2600, 0.56
2601, 0.48
2602, 0.59
2603, 0.54
2604, 0.23
2605, 0.38
2606, 0.76
2607, 0.51
2608, 0.65
2609, 0.67
2610, 0.33
2611, 0.41
2612, 0.42
2613, 0.40
2614, 0.06
2615, 0.77
2616, 0.60
2617, 0.83
2618, 0.46
2619, 0.10
2620, 0.41
2621, 0.54
2622, 1.00
2623, 0.71
2624, 0.44
2625, 0.39
2626, 0.99
2627, 0.87
2628, 0.24
2629, 0.55
2630, 0.61
2631, 0.55
2632, 0.44
2633, 0.93
2634, 0.13
2635, 0.45
2636, 0.29
2637, 0.29
2638, 0.34
2639, 0.54
2640, 0.71
2641, 0.52
2642, 0.46
2643, 0.65
2644, 0.36
2645, 0.49
2646, 0.39
2647, 0.58
2648, 0.60
2649, 0.61
2650, 0.43
2651, 0.10
2652, 0.45
2653, 0.05
2654, 0.63
2655, 0.70
2656, 0.71
2657, 0.98
2658, 0.62
2659, 0.18
2660, 0.56
2661, 0.31
2662, 0.97
2663, 0.41
2664, 0.41
2665, 0.62
2666, 0.63
2667, 0.10
2668, 0.73
2669, 0.10
2670, 0.65
2671, 0.95
2672, 0.24
2673, 0.31
2674, 0.26
2675, 0.27
2676, 0.25
2677, 0.59
2678, 0.91
2679, 0.63
2680, 0.50
2681, 0.94
2682, 0.41
2683, 0.92
2684, 0.48
2685, 0.32
2686, 0.70
2687, 0.62
2688, 0.46
2689, 0.55
2690, 0.22
2691, 0.35
2692, 0.67
2693, 0.21
2694, 0.34
2695, 0.41
2696, 0.36
2697, 0.54
2698, 0.58
2699, 0.62
2700, 0.55
2701, 0.42
2702, 0.48
2703, 0.68
2704, 0.40
2705, 0.53
2706, 0.96
2707, 0.53
2708, 0.62
2709, 0.48
2710, 0.74
2711, 0.34
2712, 0.99
2713, 0.75
2714, 0.23
2715, 0.26
2716, 0.27
2717, 0.37
2718, 0.57
2719, 0.51
2720, 0.68
2721, 0.96
2722, 0.65
2723, 0.57
2724, 0.47
2725, 0.16
2726, 0.55
2727, 0.60
2728, 0.43
2729, 0.50
2730, 0.64
2731, 0.50
2732, 0.73
2733, 0.15
2734, 0.45
2735, 0.53
2736, 0.56
2737, 0.29
2738, 0.45
2739, 0.26
2740, 0.43
2741, 0.68
2742, 0.78
2743, 0.92
2744, 0.10
2745, 0.75
2746, 0.41
2747, 0.25
2748, 0.73
2749, 0.35
2750, 0.48
2751, 0.25
2752, 0.59
2753, 0.59
2754, 0.88
2755, 0.98
2756, 0.30
2757, 0.42
2758, 1.00
2759, 0.57
2760, 0.31
2761, 0.18
2762, 0.53
2763, 0.62
2764, 0.64
2765, 0.58
2766, 0.44
2767, 0.65
2768, 0.60
2769, 0.24
2770, 0.58
2771, 0.31
2772, 0.40
2773, 0.59
2774, 0.36
2775, 0.14
2776, 0.87
2777, 0.90
2778, 0.19
2779, 0.16
2780, 0.74
2781, 0.49
2782, 0.29
2783, 0.40
2784, 0.87
2785, 0.62
2786, 0.93
2787, 0.70
2788, 0.36
2789, 0.43
2790, 0.46
2791, 0.48
2792, 0.96
2793, 0.45
2794, 0.78
2795, 0.63
2796, 0.17
2797, 0.28
2798, 0.46
2799, 0.50
2800, 0.14
2801, 0.13
2802, 0.41
2803, 0.59
2804, 0.32
2805, 0.17
2806, 0.33
2807, 0.21
2808, 0.56
2809, 0.51
2810, 0.29
2811, 0.39
2812, 0.41
2813, 0.53
2814, 0.55
2815, 0.38
2816, 0.55
2817, 0.09
2818, 0.34
2819, 0.60
2820, 0.90
2821, 0.65
2822, 0.37
2823, 0.11
2824, 0.65
2825, 0.15
2826, 0.89
2827, 0.19
2828, 0.45
2829, 0.44
2830, 0.28
2831, 0.66
2832, 0.58
2833, 0.39
2834, 0.98
2835, 0.49
2836, 0.26
2837, 0.97
2838, 0.42
2839, 0.27
2840, 0.65
2841, 0.18
2842, 0.55
2843, 0.55
2844, 0.38
2845, 0.61
2846, 0.36
2847, 0.40
2848, 0.66
2849, 0.66
2850, 0.49
2851, 0.28
2852, 0.08
2853, 0.52
2854, 0.61
2855, 0.47
2856, 0.15
2857, 0.93
2858, 0.54
2859, 0.70
2860, 0.45
2861, 0.36
2862, 0.50
2863, 0.40
2864, 0.64
2865, 0.41
2866, 0.53
2867, 0.46
2868, 0.39
2869, 0.59
2870, 0.42
2871, 0.01
2872, 0.42
2873, 0.56
2874, 0.56
2875, 0.37
2876, 0.08
2877, 0.56
2878, 0.62
2879, 0.41
2880, 0.93
2881, 0.45
2882, 0.89
2883, 0.86
2884, 0.99
2885, 0.28
2886, 0.56
2887, 0.40
2888, 0.41
2889, 0.60
2890, 0.47
2891, 0.58
2892, 0.46
2893, 0.60
2894, 0.41
2895, 0.64
2896, 0.90
2897, 0.10
2898, 0.90
2899, 0.47
2900, 0.42
2901, 0.63
2902, 0.99
2903, 0.95
2904, 0.28
2905, 0.39
2906, 0.57
2907, 0.60
2908, 0.39
2909, 0.17
2910, 0.97
2911, 0.48
2912, 0.28
2913, 0.39
2914, 0.28
2915, 0.95
2916, 0.43
2917, 0.18
2918, 0.74
2919, 0.36
2920, 0.42
2921, 0.98
2922, 0.44
2923, 0.44
2924, 0.66
2925, 0.48
2926, 0.14
2927, 0.60
2928, 0.45
2929, 0.45
2930, 0.28
2931, 0.48
2932, 0.49
2933, 0.53
2934, 0.57
2935, 0.61
2936, 0.69
2937, 0.33
2938, 0.88
2939, 0.22
2940, 0.29
2941, 0.27
2942, 0.63
2943, 0.69
2944, 0.37
2945, 0.19
2946, 0.65
2947, 0.59
2948, 0.99
2949, 0.92
2950, 0.06
2951, 0.59
2952, 0.75
2953, 0.66
2954, 1.00
2955, 0.39
2956, 0.48
2957, 0.87
2958, 0.36
2959, 0.18
2960, 0.57
2961, 0.56
2962, 0.38
2963, 0.64
2964, 0.64
2965, 0.32
2966, 0.45
2967, 0.49
2968, 0.38
2969, 0.78
2970, 0.20
2971, 0.39
2972, 0.23
2973, 0.87
2974, 0.54
2975, 0.18
2976, 0.50
2977, 0.41
2978, 0.53
2979, 0.58
2980, 0.35
2981, 0.63
2982, 0.39
2983, 0.22
2984, 0.36
2985, 0.55
2986, 0.59
2987, 0.12
2988, 0.47
2989, 0.38
2990, 0.63
2991, 0.59
2992, 0.86
2993, 0.33
2994, 0.35
2995, 0.74
2996, 0.38
2997, 0.49
2998, 0.37
2999, 0.45
3000, 0.24
3001, 0.30
3002, 0.40
3003, 0.94
3004, 0.72
3005, 0.60
3006, 0.42
3007, 0.50
3008, 0.47
3009, 0.17
3010, 0.53
3011, 0.43
3012, 0.39
3013, 0.66
3014, 0.58
3015, 0.48
3016, 0.15
3017, 0.43
3018, 0.60
3019, 0.64
3020, 0.51
3021, 0.43
3022, 0.43
3023, 0.47
3024, 0.50
3025, 0.35
3026, 0.31
3027, 0.54
3028, 0.75
3029, 0.34
3030, 0.58
3031, 0.94
3032, 0.51
3033, 0.20
3034, 0.26
3035, 0.60
3036, 0.59
3037, 0.26
3038, 0.29
3039, 0.44
3040, 0.60
3041, 0.21
3042, 0.46
3043, 0.43
3044, 0.66
3045, 0.63
3046, 0.49
3047, 0.29
3048, 0.15
3049, 0.46
3050, 0.13
3051, 0.49
3052, 0.46
3053, 0.51
3054, 0.13
3055, 0.47
3056, 0.23
3057, 0.59
3058, 0.61
3059, 0.47
3060, 0.62
3061, 0.66
3062, 0.39
3063, 0.45
3064, 0.18
3065, 0.79
3066, 0.59
3067, 0.39
3068, 0.56
3069, 0.55
3070, 0.66
3071, 0.48
3072, 0.65
3073, 0.41
3074, 0.46
3075, 0.32
3076, 0.34
3077, 0.14
3078, 0.29
3079, 0.37
3080, 0.58
3081, 0.92
3082, 0.98
3083, 0.38
3084, 0.55
3085, 0.57
3086, 0.63
3087, 0.60
3088, 0.56
3089, 0.99
3090, 0.76
3091, 0.34
3092, 0.03
3093, 0.61
3094, 0.95
3095, 0.79
3096, 0.55
3097, 0.50
3098, 0.31
3099, 0.46
3100, 0.98
3101, 0.60
3102, 0.41
3103, 0.51
3104, 0.30
3105, 0.15
3106, 0.31
3107, 0.51
3108, 0.50
3109, 0.10
3110, 0.99
3111, 0.71
3112, 0.52
3113, 0.72
3114, 0.41
3115, 0.71
3116, 0.37
3117, 0.54
3118, 0.30
3119, 0.55
3120, 0.30
3121, 0.44
3122, 0.26
3123, 0.75
3124, 0.99
3125, 0.49
3126, 0.68
3127, 0.51
3128, 0.26
3129, 0.60
3130, 1.00
3131, 0.18
3132, 0.49
3133, 0.67
3134, 0.74
3135, 0.57
3136, 0.51
3137, 0.45
3138, 0.45
3139, 0.43
3140, 0.28
3141, 0.44
3142, 0.93
3143, 0.45
3144, 0.57
3145, 0.35
3146, 0.57
3147, 0.20
3148, 0.57
3149, 0.52
3150, 0.69
3151, 0.73
3152, 0.47
3153, 0.18
3154, 0.90
3155, 0.33
3156, 0.77
3157, 0.52
3158, 0.58
3159, 0.96
3160, 0.82
3161, 0.24
3162, 0.36
3163, 0.88
3164, 0.98
3165, 0.49
3166, 0.55
3167, 0.14
3168, 0.40
3169, 0.62
3170, 0.50
3171, 0.52
3172, 0.65
3173, 0.95
3174, 0.39
3175, 0.51
3176, 0.54
3177, 0.41
3178, 0.72
3179, 0.31
3180, 0.22
3181, 0.54
3182, 0.58
3183, 0.53
3184, 0.39
3185, 0.32
3186, 0.13
3187, 0.46
3188, 0.40
3189, 0.62
3190, 0.74
3191, 0.83
3192, 0.59
3193, 0.28
3194, 0.98
3195, 0.10
3196, 0.29
3197, 0.57
3198, 0.63
3199, 0.53
3200, 0.59
3201, 0.51
3202, 0.61
3203, 0.71
3204, 0.99
3205, 0.46
3206, 0.60
3207, 0.91
3208, 0.43
3209, 0.60
3210, 0.38
3211, 0.97
3212, 0.95
3213, 0.15
3214, 0.49
3215, 0.90
3216, 0.26
3217, 0.34
3218, 0.47
3219, 0.58
3220, 0.42
3221, 0.50
3222, 0.94
3223, 0.43
3224, 0.69
3225, 0.57
3226, 0.24
3227, 0.58
3228, 0.33
3229, 0.59
3230, 0.55
3231, 0.44
3232, 0.97
3233, 0.49
3234, 0.39
3235, 0.05
3236, 0.74
3237, 0.59
3238, 0.48
3239, 0.77
3240, 0.41
3241, 0.58
3242, 0.26
3243, 0.42
3244, 0.53
3245, 0.57
3246, 0.49
3247, 1.00
3248, 0.48
3249, 0.76
3250, 0.11
3251, 0.54
3252, 0.93
3253, 0.49
3254, 1.00
3255, 0.49
3256, 0.49
3257, 0.66
3258, 0.94
3259, 0.59
3260, 0.21
3261, 0.16
3262, 0.50
3263, 0.50
3264, 0.07
3265, 0.75
3266, 0.74
3267, 0.24
3268, 0.65
3269, 0.49
3270, 0.79
3271, 0.19
3272, 0.30
3273, 0.54
3274, 0.90
3275, 0.83
3276, 0.08
3277, 0.45
3278, 0.34
3279, 0.96
3280, 0.61
3281, 0.48
3282, 0.36
3283, 0.41
3284, 0.39
3285, 0.43
3286, 0.99
3287, 0.57
3288, 0.35
3289, 0.33
3290, 0.29
3291, 0.92
3292, 0.99
3293, 0.68
3294, 0.38
3295, 0.37
3296, 0.46
3297, 0.30
3298, 0.61
3299, 0.55
3300, 0.27
3301, 0.68
3302, 0.26
3303, 0.48
3304, 0.54
3305, 0.30
3306, 0.44
3307, 0.81
3308, 0.38
3309, 0.37
3310, 0.92
3311, 0.36
3312, 0.60
3313, 0.98
3314, 0.41
3315, 0.07
3316, 0.46
3317, 0.61
3318, 0.36
3319, 0.14
3320, 0.42
3321, 0.67
3322, 0.40
3323, 0.39
3324, 0.29
3325, 0.30
3326, 0.21
3327, 0.23
3328, 0.73
3329, 0.06
3330, 0.62
3331, 0.52
3332, 0.33
3333, 0.24
3334, 0.54
3335, 0.95
3336, 0.17
3337, 0.68
3338, 0.52
3339, 0.71
3340, 0.98
3341, 0.32
3342, 0.58
3343, 0.19
3344, 0.28
3345, 0.53
3346, 0.61
3347, 0.55
3348, 0.33
3349, 0.46
3350, 0.22
3351, 0.51
3352, 0.36
3353, 0.24
3354, 0.52
3355, 0.28
3356, 0.54
3357, 0.59
3358, 0.06
3359, 0.39
3360, 0.55
3361, 0.73
3362, 0.49
3363, 0.43
3364, 0.21
3365, 0.60
3366, 0.48
3367, 0.20
3368, 0.28
3369, 0.56
3370, 0.58
3371, 0.21
3372, 0.43
3373, 0.56
3374, 0.39
3375, 0.51
3376, 0.27
3377, 0.95
3378, 0.26
3379, 0.46
3380, 0.61
3381, 0.08
3382, 0.23
3383, 0.38
3384, 0.16
3385, 0.82
3386, 0.97
3387, 0.33
3388, 0.39
3389, 0.47
3390, 0.50
3391, 0.53
3392, 0.68
3393, 0.12
3394, 0.23
3395, 0.64
3396, 1.00
3397, 0.47
3398, 0.30
3399, 0.66
3400, 0.97
3401, 0.61
3402, 0.26
3403, 0.43
3404, 0.41
3405, 0.45
3406, 0.67
3407, 0.19
3408, 0.26
3409, 0.35
3410, 0.46
3411, 0.43
3412, 0.85
3413, 0.18
3414, 0.99
3415, 0.52
3416, 0.39
3417, 0.91
3418, 0.40
3419, 0.01
3420, 0.32
3421, 0.08
3422, 0.70
3423, 0.22
3424, 0.68
3425, 0.88
3426, 0.75
3427, 0.45
3428, 0.66
3429, 0.51
3430, 0.34
3431, 0.96
3432, 0.25
3433, 0.50
3434, 0.49
3435, 0.37
3436, 0.68
3437, 0.90
3438, 0.30
3439, 0.17
3440, 0.37
3441, 0.37
3442, 0.27
3443, 0.13
3444, 0.60
3445, 0.47
3446, 0.48
3447, 0.66
3448, 0.41
3449, 0.80
3450, 0.10
3451, 0.63
3452, 0.75
3453, 0.64
3454, 1.00
3455, 0.16
3456, 0.28
3457, 0.98
3458, 0.74
3459, 0.36
3460, 0.39
3461, 0.42
3462, 0.93
3463, 0.95
3464, 0.41
3465, 0.28
3466, 0.52
3467, 0.39
3468, 0.39
3469, 0.58
3470, 0.12
3471, 0.51
3472, 0.51
3473, 0.25
3474, 0.63
3475, 0.36
3476, 0.64
3477, 0.40
3478, 0.54
3479, 0.52
3480, 0.68
3481, 0.16
3482, 0.55
3483, 0.73
3484, 0.38
3485, 0.82
3486, 0.66
3487, 0.50
3488, 0.36
3489, 0.58
3490, 0.57
3491, 0.52
3492, 0.93
3493, 0.68
3494, 0.18
3495, 0.42
3496, 0.26
3497, 0.49
3498, 0.59
3499, 0.79
3500, 0.15
3501, 0.50
3502, 0.65
3503, 0.28
3504, 0.26
3505, 0.77
3506, 0.10
3507, 0.36
3508, 0.68
3509, 0.44
3510, 0.61
3511, 0.41
3512, 0.51
3513, 0.63
3514, 0.58
3515, 0.23
3516, 0.77
3517, 0.45
3518, 0.07
3519, 0.53
3520, 0.46
3521, 0.57
3522, 0.42
3523, 0.35
3524, 0.50
3525, 0.99
3526, 0.17
3527, 0.35
3528, 0.94
3529, 0.36
3530, 0.43
3531, 0.44
3532, 0.42
3533, 0.59
3534, 0.21
3535, 0.47
3536, 0.20
3537, 0.23
3538, 0.70
3539, 0.51
3540, 0.75
3541, 0.96
3542, 0.15
3543, 0.51
3544, 0.37
3545, 0.51
3546, 0.41
3547, 0.60
3548, 0.50
3549, 0.36
3550, 0.45
3551, 0.66
3552, 0.57
3553, 0.57
3554, 0.96
3555, 0.40
3556, 0.42
3557, 0.50
3558, 0.56
3559, 0.48
3560, 0.30
3561, 0.91
3562, 0.33
3563, 0.08
3564, 0.32
3565, 0.21
3566, 0.66
3567, 0.45
3568, 0.25
3569, 0.97
3570, 0.54
3571, 0.44
3572, 0.12
3573, 0.57
3574, 0.97
3575, 0.33
3576, 0.43
3577, 0.42
3578, 0.54
3579, 0.29
3580, 0.33
3581, 0.65
3582, 0.39
3583, 0.42
3584, 0.65
3585, 0.29
3586, 0.99
3587, 0.35
3588, 0.63
3589, 0.32
3590, 0.36
3591, 0.69
3592, 0.88
3593, 0.33
3594, 0.14
3595, 0.93
3596, 0.34
3597, 0.31
3598, 0.46
3599, 0.57
3600, 0.17
3601, 0.32
3602, 0.04
3603, 0.95
3604, 0.42
3605, 0.43
3606, 0.43
3607, 0.06
3608, 0.40
3609, 0.75
3610, 0.24
3611, 0.51
3612, 0.43
3613, 0.40
3614, 0.56
3615, 0.15
3616, 0.99
3617, 0.67
3618, 0.27
3619, 0.39
